"startTime";"endTime";"Solar power generation forecast - updated once a day"
"2026-04-15T17:00:00.000Z";"2026-04-15T17:15:00.000Z";6.3
"2026-04-15T17:15:00.000Z";"2026-04-15T17:30:00.000Z";4.2
"2026-04-15T17:30:00.000Z";"2026-04-15T17:45:00.000Z";2.1
"2026-04-15T17:45:00.000Z";"2026-04-15T18:00:00.000Z";0
"2026-04-15T18:00:00.000Z";"2026-04-15T18:15:00.000Z";0
"2026-04-15T18:15:00.000Z";"2026-04-15T18:30:00.000Z";0
"2026-04-15T18:30:00.000Z";"2026-04-15T18:45:00.000Z";0
"2026-04-15T18:45:00.000Z";"2026-04-15T19:00:00.000Z";0
"2026-04-15T19:00:00.000Z";"2026-04-15T19:15:00.000Z";0
"2026-04-15T19:15:00.000Z";"2026-04-15T19:30:00.000Z";0
"2026-04-15T19:30:00.000Z";"2026-04-15T19:45:00.000Z";0
"2026-04-15T19:45:00.000Z";"2026-04-15T20:00:00.000Z";0
"2026-04-15T20:00:00.000Z";"2026-04-15T20:15:00.000Z";0
"2026-04-15T20:15:00.000Z";"2026-04-15T20:30:00.000Z";0
"2026-04-15T20:30:00.000Z";"2026-04-15T20:45:00.000Z";0
"2026-04-15T20:45:00.000Z";"2026-04-15T21:00:00.000Z";0
"2026-04-15T21:00:00.000Z";"2026-04-15T21:15:00.000Z";0
"2026-04-15T21:15:00.000Z";"2026-04-15T21:30:00.000Z";0
"2026-04-15T21:30:00.000Z";"2026-04-15T21:45:00.000Z";0
"2026-04-15T21:45:00.000Z";"2026-04-15T22:00:00.000Z";0
"2026-04-15T22:00:00.000Z";"2026-04-15T22:15:00.000Z";0
"2026-04-15T22:15:00.000Z";"2026-04-15T22:30:00.000Z";0
"2026-04-15T22:30:00.000Z";"2026-04-15T22:45:00.000Z";0
"2026-04-15T22:45:00.000Z";"2026-04-15T23:00:00.000Z";0
"2026-04-15T23:00:00.000Z";"2026-04-15T23:15:00.000Z";0
"2026-04-15T23:15:00.000Z";"2026-04-15T23:30:00.000Z";0
"2026-04-15T23:30:00.000Z";"2026-04-15T23:45:00.000Z";0
"2026-04-15T23:45:00.000Z";"2026-04-16T00:00:00.000Z";0
"2026-04-16T00:00:00.000Z";"2026-04-16T00:15:00.000Z";0
"2026-04-16T00:15:00.000Z";"2026-04-16T00:30:00.000Z";0
"2026-04-16T00:30:00.000Z";"2026-04-16T00:45:00.000Z";0
"2026-04-16T00:45:00.000Z";"2026-04-16T01:00:00.000Z";0
"2026-04-16T01:00:00.000Z";"2026-04-16T01:15:00.000Z";0
"2026-04-16T01:15:00.000Z";"2026-04-16T01:30:00.000Z";0
"2026-04-16T01:30:00.000Z";"2026-04-16T01:45:00.000Z";0
"2026-04-16T01:45:00.000Z";"2026-04-16T02:00:00.000Z";0
"2026-04-16T02:00:00.000Z";"2026-04-16T02:15:00.000Z";0
"2026-04-16T02:15:00.000Z";"2026-04-16T02:30:00.000Z";0
"2026-04-16T02:30:00.000Z";"2026-04-16T02:45:00.000Z";0
"2026-04-16T02:45:00.000Z";"2026-04-16T03:00:00.000Z";0
"2026-04-16T03:00:00.000Z";"2026-04-16T03:15:00.000Z";5
"2026-04-16T03:15:00.000Z";"2026-04-16T03:30:00.000Z";24.2
"2026-04-16T03:30:00.000Z";"2026-04-16T03:45:00.000Z";43.4
"2026-04-16T03:45:00.000Z";"2026-04-16T04:00:00.000Z";62.5
"2026-04-16T04:00:00.000Z";"2026-04-16T04:15:00.000Z";103.9
"2026-04-16T04:15:00.000Z";"2026-04-16T04:30:00.000Z";137
"2026-04-16T04:30:00.000Z";"2026-04-16T04:45:00.000Z";170
"2026-04-16T04:45:00.000Z";"2026-04-16T05:00:00.000Z";203
"2026-04-16T05:00:00.000Z";"2026-04-16T05:15:00.000Z";245.6
"2026-04-16T05:15:00.000Z";"2026-04-16T05:30:00.000Z";280.5
"2026-04-16T05:30:00.000Z";"2026-04-16T05:45:00.000Z";315.4
"2026-04-16T05:45:00.000Z";"2026-04-16T06:00:00.000Z";350.2
"2026-04-16T06:00:00.000Z";"2026-04-16T06:15:00.000Z";388.6
"2026-04-16T06:15:00.000Z";"2026-04-16T06:30:00.000Z";417.7
"2026-04-16T06:30:00.000Z";"2026-04-16T06:45:00.000Z";446.9
"2026-04-16T06:45:00.000Z";"2026-04-16T07:00:00.000Z";476.1
"2026-04-16T07:00:00.000Z";"2026-04-16T07:15:00.000Z";495.9
"2026-04-16T07:15:00.000Z";"2026-04-16T07:30:00.000Z";519.6
"2026-04-16T07:30:00.000Z";"2026-04-16T07:45:00.000Z";543.2
"2026-04-16T07:45:00.000Z";"2026-04-16T08:00:00.000Z";566.8
"2026-04-16T08:00:00.000Z";"2026-04-16T08:15:00.000Z";597.7
"2026-04-16T08:15:00.000Z";"2026-04-16T08:30:00.000Z";613.5
"2026-04-16T08:30:00.000Z";"2026-04-16T08:45:00.000Z";629.2
"2026-04-16T08:45:00.000Z";"2026-04-16T09:00:00.000Z";644.9
"2026-04-16T09:00:00.000Z";"2026-04-16T09:15:00.000Z";649.9
"2026-04-16T09:15:00.000Z";"2026-04-16T09:30:00.000Z";664.2
"2026-04-16T09:30:00.000Z";"2026-04-16T09:45:00.000Z";664.2
"2026-04-16T09:45:00.000Z";"2026-04-16T10:00:00.000Z";649.9
"2026-04-16T10:00:00.000Z";"2026-04-16T10:15:00.000Z";632.2
"2026-04-16T10:15:00.000Z";"2026-04-16T10:30:00.000Z";622
"2026-04-16T10:30:00.000Z";"2026-04-16T10:45:00.000Z";611.9
"2026-04-16T10:45:00.000Z";"2026-04-16T11:00:00.000Z";601.7
"2026-04-16T11:00:00.000Z";"2026-04-16T11:15:00.000Z";596.4
"2026-04-16T11:15:00.000Z";"2026-04-16T11:30:00.000Z";582.5
"2026-04-16T11:30:00.000Z";"2026-04-16T11:45:00.000Z";568.6
"2026-04-16T11:45:00.000Z";"2026-04-16T12:00:00.000Z";554.7
"2026-04-16T12:00:00.000Z";"2026-04-16T12:15:00.000Z";537
"2026-04-16T12:15:00.000Z";"2026-04-16T12:30:00.000Z";516.3
"2026-04-16T12:30:00.000Z";"2026-04-16T12:45:00.000Z";495.6
"2026-04-16T12:45:00.000Z";"2026-04-16T13:00:00.000Z";474.9
"2026-04-16T13:00:00.000Z";"2026-04-16T13:15:00.000Z";446.7
"2026-04-16T13:15:00.000Z";"2026-04-16T13:30:00.000Z";422.2
"2026-04-16T13:30:00.000Z";"2026-04-16T13:45:00.000Z";397.8
"2026-04-16T13:45:00.000Z";"2026-04-16T14:00:00.000Z";373.3
"2026-04-16T14:00:00.000Z";"2026-04-16T14:15:00.000Z";350.7
"2026-04-16T14:15:00.000Z";"2026-04-16T14:30:00.000Z";323.8
"2026-04-16T14:30:00.000Z";"2026-04-16T14:45:00.000Z";296.9
"2026-04-16T14:45:00.000Z";"2026-04-16T15:00:00.000Z";270
"2026-04-16T15:00:00.000Z";"2026-04-16T15:15:00.000Z";240
"2026-04-16T15:15:00.000Z";"2026-04-16T15:30:00.000Z";209.7
"2026-04-16T15:30:00.000Z";"2026-04-16T15:45:00.000Z";179.4
"2026-04-16T15:45:00.000Z";"2026-04-16T16:00:00.000Z";149.1
"2026-04-16T16:00:00.000Z";"2026-04-16T16:15:00.000Z";103.9
"2026-04-16T16:15:00.000Z";"2026-04-16T16:30:00.000Z";80
"2026-04-16T16:30:00.000Z";"2026-04-16T16:45:00.000Z";56.1
"2026-04-16T16:45:00.000Z";"2026-04-16T17:00:00.000Z";32.3
"2026-04-16T17:00:00.000Z";"2026-04-16T17:15:00.000Z";7
"2026-04-16T17:15:00.000Z";"2026-04-16T17:30:00.000Z";4.7
"2026-04-16T17:30:00.000Z";"2026-04-16T17:45:00.000Z";2.3
"2026-04-16T17:45:00.000Z";"2026-04-16T18:00:00.000Z";0
"2026-04-16T18:00:00.000Z";"2026-04-16T18:15:00.000Z";0
"2026-04-16T18:15:00.000Z";"2026-04-16T18:30:00.000Z";0
"2026-04-16T18:30:00.000Z";"2026-04-16T18:45:00.000Z";0
"2026-04-16T18:45:00.000Z";"2026-04-16T19:00:00.000Z";0
"2026-04-16T19:00:00.000Z";"2026-04-16T19:15:00.000Z";0
"2026-04-16T19:15:00.000Z";"2026-04-16T19:30:00.000Z";0
"2026-04-16T19:30:00.000Z";"2026-04-16T19:45:00.000Z";0
"2026-04-16T19:45:00.000Z";"2026-04-16T20:00:00.000Z";0
"2026-04-16T20:00:00.000Z";"2026-04-16T20:15:00.000Z";0
"2026-04-16T20:15:00.000Z";"2026-04-16T20:30:00.000Z";0
"2026-04-16T20:30:00.000Z";"2026-04-16T20:45:00.000Z";0
"2026-04-16T20:45:00.000Z";"2026-04-16T21:00:00.000Z";0
"2026-04-16T21:00:00.000Z";"2026-04-16T21:15:00.000Z";0
"2026-04-16T21:15:00.000Z";"2026-04-16T21:30:00.000Z";0
"2026-04-16T21:30:00.000Z";"2026-04-16T21:45:00.000Z";0
"2026-04-16T21:45:00.000Z";"2026-04-16T22:00:00.000Z";0
"2026-04-16T22:00:00.000Z";"2026-04-16T22:15:00.000Z";0
"2026-04-16T22:15:00.000Z";"2026-04-16T22:30:00.000Z";0
"2026-04-16T22:30:00.000Z";"2026-04-16T22:45:00.000Z";0
"2026-04-16T22:45:00.000Z";"2026-04-16T23:00:00.000Z";0
"2026-04-16T23:00:00.000Z";"2026-04-16T23:15:00.000Z";0
"2026-04-16T23:15:00.000Z";"2026-04-16T23:30:00.000Z";0
"2026-04-16T23:30:00.000Z";"2026-04-16T23:45:00.000Z";0
"2026-04-16T23:45:00.000Z";"2026-04-17T00:00:00.000Z";0
"2026-04-17T00:00:00.000Z";"2026-04-17T00:15:00.000Z";0
"2026-04-17T00:15:00.000Z";"2026-04-17T00:30:00.000Z";0
"2026-04-17T00:30:00.000Z";"2026-04-17T00:45:00.000Z";0
"2026-04-17T00:45:00.000Z";"2026-04-17T01:00:00.000Z";0
"2026-04-17T01:00:00.000Z";"2026-04-17T01:15:00.000Z";0
"2026-04-17T01:15:00.000Z";"2026-04-17T01:30:00.000Z";0
"2026-04-17T01:30:00.000Z";"2026-04-17T01:45:00.000Z";0
"2026-04-17T01:45:00.000Z";"2026-04-17T02:00:00.000Z";0
"2026-04-17T02:00:00.000Z";"2026-04-17T02:15:00.000Z";0
"2026-04-17T02:15:00.000Z";"2026-04-17T02:30:00.000Z";0
"2026-04-17T02:30:00.000Z";"2026-04-17T02:45:00.000Z";0
"2026-04-17T02:45:00.000Z";"2026-04-17T03:00:00.000Z";0
"2026-04-17T03:00:00.000Z";"2026-04-17T03:15:00.000Z";12.5
"2026-04-17T03:15:00.000Z";"2026-04-17T03:30:00.000Z";36.7
"2026-04-17T03:30:00.000Z";"2026-04-17T03:45:00.000Z";60.9
"2026-04-17T03:45:00.000Z";"2026-04-17T04:00:00.000Z";85.2
"2026-04-17T04:00:00.000Z";"2026-04-17T04:15:00.000Z";128.5
"2026-04-17T04:15:00.000Z";"2026-04-17T04:30:00.000Z";172
"2026-04-17T04:30:00.000Z";"2026-04-17T04:45:00.000Z";215.6
"2026-04-17T04:45:00.000Z";"2026-04-17T05:00:00.000Z";259.1
"2026-04-17T05:00:00.000Z";"2026-04-17T05:15:00.000Z";325
"2026-04-17T05:15:00.000Z";"2026-04-17T05:30:00.000Z";373.2
"2026-04-17T05:30:00.000Z";"2026-04-17T05:45:00.000Z";421.3
"2026-04-17T05:45:00.000Z";"2026-04-17T06:00:00.000Z";469.5
"2026-04-17T06:00:00.000Z";"2026-04-17T06:15:00.000Z";513.5
"2026-04-17T06:15:00.000Z";"2026-04-17T06:30:00.000Z";557.2
"2026-04-17T06:30:00.000Z";"2026-04-17T06:45:00.000Z";600.8
"2026-04-17T06:45:00.000Z";"2026-04-17T07:00:00.000Z";644.5
"2026-04-17T07:00:00.000Z";"2026-04-17T07:15:00.000Z";695.9
"2026-04-17T07:15:00.000Z";"2026-04-17T07:30:00.000Z";729.7
"2026-04-17T07:30:00.000Z";"2026-04-17T07:45:00.000Z";763.6
"2026-04-17T07:45:00.000Z";"2026-04-17T08:00:00.000Z";797.4
"2026-04-17T08:00:00.000Z";"2026-04-17T08:15:00.000Z";819.4
"2026-04-17T08:15:00.000Z";"2026-04-17T08:30:00.000Z";839.6
"2026-04-17T08:30:00.000Z";"2026-04-17T08:45:00.000Z";859.8
"2026-04-17T08:45:00.000Z";"2026-04-17T09:00:00.000Z";880
"2026-04-17T09:00:00.000Z";"2026-04-17T09:15:00.000Z";901.3
"2026-04-17T09:15:00.000Z";"2026-04-17T09:30:00.000Z";906.5
"2026-04-17T09:30:00.000Z";"2026-04-17T09:45:00.000Z";910
"2026-04-17T09:45:00.000Z";"2026-04-17T10:00:00.000Z";915.3
"2026-04-17T10:00:00.000Z";"2026-04-17T10:15:00.000Z";915.3
"2026-04-17T10:15:00.000Z";"2026-04-17T10:30:00.000Z";918.8
"2026-04-17T10:30:00.000Z";"2026-04-17T10:45:00.000Z";918.8
"2026-04-17T10:45:00.000Z";"2026-04-17T11:00:00.000Z";915.3
"2026-04-17T11:00:00.000Z";"2026-04-17T11:15:00.000Z";901.3
"2026-04-17T11:15:00.000Z";"2026-04-17T11:30:00.000Z";884.5
"2026-04-17T11:30:00.000Z";"2026-04-17T11:45:00.000Z";867.7
"2026-04-17T11:45:00.000Z";"2026-04-17T12:00:00.000Z";851
"2026-04-17T12:00:00.000Z";"2026-04-17T12:15:00.000Z";830
"2026-04-17T12:15:00.000Z";"2026-04-17T12:30:00.000Z";798.5
"2026-04-17T12:30:00.000Z";"2026-04-17T12:45:00.000Z";767
"2026-04-17T12:45:00.000Z";"2026-04-17T13:00:00.000Z";735.6
"2026-04-17T13:00:00.000Z";"2026-04-17T13:15:00.000Z";684.6
"2026-04-17T13:15:00.000Z";"2026-04-17T13:30:00.000Z";644.5
"2026-04-17T13:30:00.000Z";"2026-04-17T13:45:00.000Z";604.4
"2026-04-17T13:45:00.000Z";"2026-04-17T14:00:00.000Z";564.3
"2026-04-17T14:00:00.000Z";"2026-04-17T14:15:00.000Z";526.2
"2026-04-17T14:15:00.000Z";"2026-04-17T14:30:00.000Z";483.3
"2026-04-17T14:30:00.000Z";"2026-04-17T14:45:00.000Z";440.5
"2026-04-17T14:45:00.000Z";"2026-04-17T15:00:00.000Z";397.6
"2026-04-17T15:00:00.000Z";"2026-04-17T15:15:00.000Z";346.4
"2026-04-17T15:15:00.000Z";"2026-04-17T15:30:00.000Z";303.2
"2026-04-17T15:30:00.000Z";"2026-04-17T15:45:00.000Z";260
"2026-04-17T15:45:00.000Z";"2026-04-17T16:00:00.000Z";216.8
"2026-04-17T16:00:00.000Z";"2026-04-17T16:15:00.000Z";168
"2026-04-17T16:15:00.000Z";"2026-04-17T16:30:00.000Z";133.6
"2026-04-17T16:30:00.000Z";"2026-04-17T16:45:00.000Z";99.2
"2026-04-17T16:45:00.000Z";"2026-04-17T17:00:00.000Z";64.8
"2026-04-17T17:00:00.000Z";"2026-04-17T17:15:00.000Z";12.9
"2026-04-17T17:15:00.000Z";"2026-04-17T17:30:00.000Z";8.6
"2026-04-17T17:30:00.000Z";"2026-04-17T17:45:00.000Z";4.3
"2026-04-17T17:45:00.000Z";"2026-04-17T18:00:00.000Z";0
"2026-04-17T18:00:00.000Z";"2026-04-17T18:15:00.000Z";0
"2026-04-17T18:15:00.000Z";"2026-04-17T18:30:00.000Z";0
"2026-04-17T18:30:00.000Z";"2026-04-17T18:45:00.000Z";0
"2026-04-17T18:45:00.000Z";"2026-04-17T19:00:00.000Z";0
"2026-04-17T19:00:00.000Z";"2026-04-17T19:15:00.000Z";0
"2026-04-17T19:15:00.000Z";"2026-04-17T19:30:00.000Z";0
"2026-04-17T19:30:00.000Z";"2026-04-17T19:45:00.000Z";0
"2026-04-17T19:45:00.000Z";"2026-04-17T20:00:00.000Z";0
"2026-04-17T20:00:00.000Z";"2026-04-17T20:15:00.000Z";0
"2026-04-17T20:15:00.000Z";"2026-04-17T20:30:00.000Z";0
"2026-04-17T20:30:00.000Z";"2026-04-17T20:45:00.000Z";0
"2026-04-17T20:45:00.000Z";"2026-04-17T21:00:00.000Z";0
"2026-04-17T21:00:00.000Z";"2026-04-17T21:15:00.000Z";0
"2026-04-17T21:15:00.000Z";"2026-04-17T21:30:00.000Z";0
"2026-04-17T21:30:00.000Z";"2026-04-17T21:45:00.000Z";0
"2026-04-17T21:45:00.000Z";"2026-04-17T22:00:00.000Z";0
"2026-04-17T22:00:00.000Z";"2026-04-17T22:15:00.000Z";0
"2026-04-17T22:15:00.000Z";"2026-04-17T22:30:00.000Z";0
"2026-04-17T22:30:00.000Z";"2026-04-17T22:45:00.000Z";0
"2026-04-17T22:45:00.000Z";"2026-04-17T23:00:00.000Z";0
"2026-04-17T23:00:00.000Z";"2026-04-17T23:15:00.000Z";0
"2026-04-17T23:15:00.000Z";"2026-04-17T23:30:00.000Z";0
"2026-04-17T23:30:00.000Z";"2026-04-17T23:45:00.000Z";0
"2026-04-17T23:45:00.000Z";"2026-04-18T00:00:00.000Z";0
"2026-04-18T00:00:00.000Z";"2026-04-18T00:15:00.000Z";0
"2026-04-18T00:15:00.000Z";"2026-04-18T00:30:00.000Z";0
"2026-04-18T00:30:00.000Z";"2026-04-18T00:45:00.000Z";0
"2026-04-18T00:45:00.000Z";"2026-04-18T01:00:00.000Z";0
"2026-04-18T01:00:00.000Z";"2026-04-18T01:15:00.000Z";0
"2026-04-18T01:15:00.000Z";"2026-04-18T01:30:00.000Z";0
"2026-04-18T01:30:00.000Z";"2026-04-18T01:45:00.000Z";0
"2026-04-18T01:45:00.000Z";"2026-04-18T02:00:00.000Z";0
"2026-04-18T02:00:00.000Z";"2026-04-18T02:15:00.000Z";0
"2026-04-18T02:15:00.000Z";"2026-04-18T02:30:00.000Z";0
"2026-04-18T02:30:00.000Z";"2026-04-18T02:45:00.000Z";0
"2026-04-18T02:45:00.000Z";"2026-04-18T03:00:00.000Z";0
"2026-04-18T03:00:00.000Z";"2026-04-18T03:15:00.000Z";21.6
"2026-04-18T03:15:00.000Z";"2026-04-18T03:30:00.000Z";43.8
"2026-04-18T03:30:00.000Z";"2026-04-18T03:45:00.000Z";65.9
"2026-04-18T03:45:00.000Z";"2026-04-18T04:00:00.000Z";88.1
"2026-04-18T04:00:00.000Z";"2026-04-18T04:15:00.000Z";118.9
"2026-04-18T04:15:00.000Z";"2026-04-18T04:30:00.000Z";157.7
"2026-04-18T04:30:00.000Z";"2026-04-18T04:45:00.000Z";196.6
"2026-04-18T04:45:00.000Z";"2026-04-18T05:00:00.000Z";235.5
"2026-04-18T05:00:00.000Z";"2026-04-18T05:15:00.000Z";297.1
"2026-04-18T05:15:00.000Z";"2026-04-18T05:30:00.000Z";342.9
"2026-04-18T05:30:00.000Z";"2026-04-18T05:45:00.000Z";388.8
"2026-04-18T05:45:00.000Z";"2026-04-18T06:00:00.000Z";434.6
"2026-04-18T06:00:00.000Z";"2026-04-18T06:15:00.000Z";491.8
"2026-04-18T06:15:00.000Z";"2026-04-18T06:30:00.000Z";526.6
"2026-04-18T06:30:00.000Z";"2026-04-18T06:45:00.000Z";561.4
"2026-04-18T06:45:00.000Z";"2026-04-18T07:00:00.000Z";596.3
"2026-04-18T07:00:00.000Z";"2026-04-18T07:15:00.000Z";605.2
"2026-04-18T07:15:00.000Z";"2026-04-18T07:30:00.000Z";631.3
"2026-04-18T07:30:00.000Z";"2026-04-18T07:45:00.000Z";657.4
"2026-04-18T07:45:00.000Z";"2026-04-18T08:00:00.000Z";683.5
"2026-04-18T08:00:00.000Z";"2026-04-18T08:15:00.000Z";721.7
"2026-04-18T08:15:00.000Z";"2026-04-18T08:30:00.000Z";742.5
"2026-04-18T08:30:00.000Z";"2026-04-18T08:45:00.000Z";763.4
"2026-04-18T08:45:00.000Z";"2026-04-18T09:00:00.000Z";784.2
"2026-04-18T09:00:00.000Z";"2026-04-18T09:15:00.000Z";804.7
"2026-04-18T09:15:00.000Z";"2026-04-18T09:30:00.000Z";817.6
"2026-04-18T09:30:00.000Z";"2026-04-18T09:45:00.000Z";817.6
"2026-04-18T09:45:00.000Z";"2026-04-18T10:00:00.000Z";804.7
"2026-04-18T10:00:00.000Z";"2026-04-18T10:15:00.000Z";788.6
"2026-04-18T10:15:00.000Z";"2026-04-18T10:30:00.000Z";781.4
"2026-04-18T10:30:00.000Z";"2026-04-18T10:45:00.000Z";776.6
"2026-04-18T10:45:00.000Z";"2026-04-18T11:00:00.000Z";769.4
"2026-04-18T11:00:00.000Z";"2026-04-18T11:15:00.000Z";769.4
"2026-04-18T11:15:00.000Z";"2026-04-18T11:30:00.000Z";752.6
"2026-04-18T11:30:00.000Z";"2026-04-18T11:45:00.000Z";735.8
"2026-04-18T11:45:00.000Z";"2026-04-18T12:00:00.000Z";719.1
"2026-04-18T12:00:00.000Z";"2026-04-18T12:15:00.000Z";673.9
"2026-04-18T12:15:00.000Z";"2026-04-18T12:30:00.000Z";652.1
"2026-04-18T12:30:00.000Z";"2026-04-18T12:45:00.000Z";637.5
"2026-04-18T12:45:00.000Z";"2026-04-18T13:00:00.000Z";615.7
"2026-04-18T13:00:00.000Z";"2026-04-18T13:15:00.000Z";615.7
"2026-04-18T13:15:00.000Z";"2026-04-18T13:30:00.000Z";585.1
"2026-04-18T13:30:00.000Z";"2026-04-18T13:45:00.000Z";554.5
"2026-04-18T13:45:00.000Z";"2026-04-18T14:00:00.000Z";523.9
"2026-04-18T14:00:00.000Z";"2026-04-18T14:15:00.000Z";461.9
"2026-04-18T14:15:00.000Z";"2026-04-18T14:30:00.000Z";420.7
"2026-04-18T14:30:00.000Z";"2026-04-18T14:45:00.000Z";379.5
"2026-04-18T14:45:00.000Z";"2026-04-18T15:00:00.000Z";338.3
"2026-04-18T15:00:00.000Z";"2026-04-18T15:15:00.000Z";296
"2026-04-18T15:15:00.000Z";"2026-04-18T15:30:00.000Z";258.9
"2026-04-18T15:30:00.000Z";"2026-04-18T15:45:00.000Z";221.7
"2026-04-18T15:45:00.000Z";"2026-04-18T16:00:00.000Z";184.5
"2026-04-18T16:00:00.000Z";"2026-04-18T16:15:00.000Z";146.5
"2026-04-18T16:15:00.000Z";"2026-04-18T16:30:00.000Z";117.2
"2026-04-18T16:30:00.000Z";"2026-04-18T16:45:00.000Z";87.9
"2026-04-18T16:45:00.000Z";"2026-04-18T17:00:00.000Z";58.6
"2026-04-18T17:00:00.000Z";"2026-04-18T17:15:00.000Z";11.4
"2026-04-18T17:15:00.000Z";"2026-04-18T17:30:00.000Z";7.6
"2026-04-18T17:30:00.000Z";"2026-04-18T17:45:00.000Z";3.8
"2026-04-18T17:45:00.000Z";"2026-04-18T18:00:00.000Z";0
"2026-04-18T18:00:00.000Z";"2026-04-18T18:15:00.000Z";0
"2026-04-18T18:15:00.000Z";"2026-04-18T18:30:00.000Z";0
"2026-04-18T18:30:00.000Z";"2026-04-18T18:45:00.000Z";0
"2026-04-18T18:45:00.000Z";"2026-04-18T19:00:00.000Z";0
"2026-04-18T19:00:00.000Z";"2026-04-18T19:15:00.000Z";0
"2026-04-18T19:15:00.000Z";"2026-04-18T19:30:00.000Z";0
"2026-04-18T19:30:00.000Z";"2026-04-18T19:45:00.000Z";0
"2026-04-18T19:45:00.000Z";"2026-04-18T20:00:00.000Z";0
"2026-04-18T20:00:00.000Z";"2026-04-18T20:15:00.000Z";0
"2026-04-18T20:15:00.000Z";"2026-04-18T20:30:00.000Z";0
"2026-04-18T20:30:00.000Z";"2026-04-18T20:45:00.000Z";0
"2026-04-18T20:45:00.000Z";"2026-04-18T21:00:00.000Z";0
"2026-04-18T21:00:00.000Z";"2026-04-18T21:15:00.000Z";0
"2026-04-18T21:15:00.000Z";"2026-04-18T21:30:00.000Z";0
"2026-04-18T21:30:00.000Z";"2026-04-18T21:45:00.000Z";0
"2026-04-18T21:45:00.000Z";"2026-04-18T22:00:00.000Z";0
"2026-04-18T22:00:00.000Z";"2026-04-18T22:15:00.000Z";0
"2026-04-18T22:15:00.000Z";"2026-04-18T22:30:00.000Z";0
"2026-04-18T22:30:00.000Z";"2026-04-18T22:45:00.000Z";0
"2026-04-18T22:45:00.000Z";"2026-04-18T23:00:00.000Z";0
"2026-04-18T23:00:00.000Z";"2026-04-18T23:15:00.000Z";0
"2026-04-18T23:15:00.000Z";"2026-04-18T23:30:00.000Z";0
"2026-04-18T23:30:00.000Z";"2026-04-18T23:45:00.000Z";0
"2026-04-18T23:45:00.000Z";"2026-04-19T00:00:00.000Z";0
"2026-04-19T00:00:00.000Z";"2026-04-19T00:15:00.000Z";0
"2026-04-19T00:15:00.000Z";"2026-04-19T00:30:00.000Z";0
"2026-04-19T00:30:00.000Z";"2026-04-19T00:45:00.000Z";0
"2026-04-19T00:45:00.000Z";"2026-04-19T01:00:00.000Z";0
"2026-04-19T01:00:00.000Z";"2026-04-19T01:15:00.000Z";0
"2026-04-19T01:15:00.000Z";"2026-04-19T01:30:00.000Z";0
"2026-04-19T01:30:00.000Z";"2026-04-19T01:45:00.000Z";0
"2026-04-19T01:45:00.000Z";"2026-04-19T02:00:00.000Z";0
"2026-04-19T02:00:00.000Z";"2026-04-19T02:15:00.000Z";0
"2026-04-19T02:15:00.000Z";"2026-04-19T02:30:00.000Z";0
"2026-04-19T02:30:00.000Z";"2026-04-19T02:45:00.000Z";0
"2026-04-19T02:45:00.000Z";"2026-04-19T03:00:00.000Z";0
"2026-04-19T03:00:00.000Z";"2026-04-19T03:15:00.000Z";25.8
"2026-04-19T03:15:00.000Z";"2026-04-19T03:30:00.000Z";54.1
"2026-04-19T03:30:00.000Z";"2026-04-19T03:45:00.000Z";82.5
"2026-04-19T03:45:00.000Z";"2026-04-19T04:00:00.000Z";110.8
"2026-04-19T04:00:00.000Z";"2026-04-19T04:15:00.000Z";160.6
"2026-04-19T04:15:00.000Z";"2026-04-19T04:30:00.000Z";204.8
"2026-04-19T04:30:00.000Z";"2026-04-19T04:45:00.000Z";249
"2026-04-19T04:45:00.000Z";"2026-04-19T05:00:00.000Z";293.2
"2026-04-19T05:00:00.000Z";"2026-04-19T05:15:00.000Z";350.5
"2026-04-19T05:15:00.000Z";"2026-04-19T05:30:00.000Z";398.1
"2026-04-19T05:30:00.000Z";"2026-04-19T05:45:00.000Z";445.7
"2026-04-19T05:45:00.000Z";"2026-04-19T06:00:00.000Z";493.3
"2026-04-19T06:00:00.000Z";"2026-04-19T06:15:00.000Z";548.1
"2026-04-19T06:15:00.000Z";"2026-04-19T06:30:00.000Z";587.9
"2026-04-19T06:30:00.000Z";"2026-04-19T06:45:00.000Z";627.7
"2026-04-19T06:45:00.000Z";"2026-04-19T07:00:00.000Z";667.5
"2026-04-19T07:00:00.000Z";"2026-04-19T07:15:00.000Z";690.6
"2026-04-19T07:15:00.000Z";"2026-04-19T07:30:00.000Z";723.8
"2026-04-19T07:30:00.000Z";"2026-04-19T07:45:00.000Z";757.1
"2026-04-19T07:45:00.000Z";"2026-04-19T08:00:00.000Z";790.3
"2026-04-19T08:00:00.000Z";"2026-04-19T08:15:00.000Z";834.5
"2026-04-19T08:15:00.000Z";"2026-04-19T08:30:00.000Z";860.7
"2026-04-19T08:30:00.000Z";"2026-04-19T08:45:00.000Z";887
"2026-04-19T08:45:00.000Z";"2026-04-19T09:00:00.000Z";913.3
"2026-04-19T09:00:00.000Z";"2026-04-19T09:15:00.000Z";944.7
"2026-04-19T09:15:00.000Z";"2026-04-19T09:30:00.000Z";949.1
"2026-04-19T09:30:00.000Z";"2026-04-19T09:45:00.000Z";952.1
"2026-04-19T09:45:00.000Z";"2026-04-19T10:00:00.000Z";956.6
"2026-04-19T10:00:00.000Z";"2026-04-19T10:15:00.000Z";956.6
