"startTime";"endTime";"Hydro power production - real-time data"
"2026-04-01T15:00:00.000Z";"2026-04-01T15:03:00.000Z";1051.88
"2026-04-01T15:03:00.000Z";"2026-04-01T15:06:00.000Z";1024.35
"2026-04-01T15:06:00.000Z";"2026-04-01T15:09:00.000Z";1013.05
"2026-04-01T15:09:00.000Z";"2026-04-01T15:12:00.000Z";1029.72
"2026-04-01T15:12:00.000Z";"2026-04-01T15:15:00.000Z";1041.11
"2026-04-01T15:15:00.000Z";"2026-04-01T15:18:00.000Z";1050.78
"2026-04-01T15:18:00.000Z";"2026-04-01T15:21:00.000Z";1049.44
"2026-04-01T15:21:00.000Z";"2026-04-01T15:24:00.000Z";1050.11
"2026-04-01T15:24:00.000Z";"2026-04-01T15:27:00.000Z";1054.6
"2026-04-01T15:27:00.000Z";"2026-04-01T15:30:00.000Z";1064
"2026-04-01T15:30:00.000Z";"2026-04-01T15:33:00.000Z";1052.64
"2026-04-01T15:33:00.000Z";"2026-04-01T15:36:00.000Z";1039.11
"2026-04-01T15:36:00.000Z";"2026-04-01T15:39:00.000Z";1039.77
"2026-04-01T15:39:00.000Z";"2026-04-01T15:42:00.000Z";1057.15
"2026-04-01T15:42:00.000Z";"2026-04-01T15:45:00.000Z";1064.5
"2026-04-01T15:45:00.000Z";"2026-04-01T15:48:00.000Z";1060.5
"2026-04-01T15:48:00.000Z";"2026-04-01T15:51:00.000Z";1057.83
"2026-04-01T15:51:00.000Z";"2026-04-01T15:54:00.000Z";1062.34
"2026-04-01T15:54:00.000Z";"2026-04-01T15:57:00.000Z";1065.17
"2026-04-01T15:57:00.000Z";"2026-04-01T16:00:00.000Z";1065.06
"2026-04-01T16:00:00.000Z";"2026-04-01T16:03:00.000Z";1068.05
"2026-04-01T16:03:00.000Z";"2026-04-01T16:06:00.000Z";1077.06
"2026-04-01T16:06:00.000Z";"2026-04-01T16:09:00.000Z";1075.11
"2026-04-01T16:09:00.000Z";"2026-04-01T16:12:00.000Z";1084.39
"2026-04-01T16:12:00.000Z";"2026-04-01T16:15:00.000Z";1086.22
"2026-04-01T16:15:00.000Z";"2026-04-01T16:18:00.000Z";1082.39
"2026-04-01T16:18:00.000Z";"2026-04-01T16:21:00.000Z";1081.94
"2026-04-01T16:21:00.000Z";"2026-04-01T16:24:00.000Z";1084.78
"2026-04-01T16:24:00.000Z";"2026-04-01T16:27:00.000Z";1088.05
"2026-04-01T16:27:00.000Z";"2026-04-01T16:30:00.000Z";1091.55
"2026-04-01T16:30:00.000Z";"2026-04-01T16:33:00.000Z";1099.17
"2026-04-01T16:33:00.000Z";"2026-04-01T16:36:00.000Z";1114.98
"2026-04-01T16:36:00.000Z";"2026-04-01T16:39:00.000Z";1140.55
"2026-04-01T16:39:00.000Z";"2026-04-01T16:42:00.000Z";1145.72
"2026-04-01T16:42:00.000Z";"2026-04-01T16:45:00.000Z";1158.67
"2026-04-01T16:45:00.000Z";"2026-04-01T16:48:00.000Z";1167.38
"2026-04-01T16:48:00.000Z";"2026-04-01T16:51:00.000Z";1182.83
"2026-04-01T16:51:00.000Z";"2026-04-01T16:54:00.000Z";1174.06
"2026-04-01T16:54:00.000Z";"2026-04-01T16:57:00.000Z";1175.06
"2026-04-01T16:57:00.000Z";"2026-04-01T17:00:00.000Z";1168.33
"2026-04-01T17:00:00.000Z";"2026-04-01T17:03:00.000Z";1166.78
"2026-04-01T17:03:00.000Z";"2026-04-01T17:06:00.000Z";1169.27
"2026-04-01T17:06:00.000Z";"2026-04-01T17:09:00.000Z";1241.59
"2026-04-01T17:09:00.000Z";"2026-04-01T17:12:00.000Z";1256.61
"2026-04-01T17:12:00.000Z";"2026-04-01T17:15:00.000Z";1258.61
"2026-04-01T17:15:00.000Z";"2026-04-01T17:18:00.000Z";1251.5
"2026-04-01T17:18:00.000Z";"2026-04-01T17:21:00.000Z";1247.56
"2026-04-01T17:21:00.000Z";"2026-04-01T17:24:00.000Z";1240.22
"2026-04-01T17:24:00.000Z";"2026-04-01T17:27:00.000Z";1236.78
"2026-04-01T17:27:00.000Z";"2026-04-01T17:30:00.000Z";1238.78
"2026-04-01T17:30:00.000Z";"2026-04-01T17:33:00.000Z";1242.16
"2026-04-01T17:33:00.000Z";"2026-04-01T17:36:00.000Z";1247.89
"2026-04-01T17:36:00.000Z";"2026-04-01T17:39:00.000Z";1245.45
"2026-04-01T17:39:00.000Z";"2026-04-01T17:42:00.000Z";1245.67
"2026-04-01T17:42:00.000Z";"2026-04-01T17:45:00.000Z";1247.89
"2026-04-01T17:45:00.000Z";"2026-04-01T17:48:00.000Z";1252.44
"2026-04-01T17:48:00.000Z";"2026-04-01T17:51:00.000Z";1244.17
"2026-04-01T17:51:00.000Z";"2026-04-01T17:54:00.000Z";1246.94
"2026-04-01T17:54:00.000Z";"2026-04-01T17:57:00.000Z";1241.73
"2026-04-01T17:57:00.000Z";"2026-04-01T18:00:00.000Z";1252.05
"2026-04-01T18:00:00.000Z";"2026-04-01T18:03:00.000Z";1253.94
"2026-04-01T18:03:00.000Z";"2026-04-01T18:06:00.000Z";1254.33
"2026-04-01T18:06:00.000Z";"2026-04-01T18:09:00.000Z";1265.22
"2026-04-01T18:09:00.000Z";"2026-04-01T18:12:00.000Z";1268.5
"2026-04-01T18:12:00.000Z";"2026-04-01T18:15:00.000Z";1262.06
"2026-04-01T18:15:00.000Z";"2026-04-01T18:18:00.000Z";1255.39
"2026-04-01T18:18:00.000Z";"2026-04-01T18:21:00.000Z";1255.17
"2026-04-01T18:21:00.000Z";"2026-04-01T18:24:00.000Z";1260.55
"2026-04-01T18:24:00.000Z";"2026-04-01T18:27:00.000Z";1262.11
"2026-04-01T18:27:00.000Z";"2026-04-01T18:30:00.000Z";1263.44
"2026-04-01T18:30:00.000Z";"2026-04-01T18:33:00.000Z";1262.34
"2026-04-01T18:33:00.000Z";"2026-04-01T18:36:00.000Z";1260.16
"2026-04-01T18:36:00.000Z";"2026-04-01T18:39:00.000Z";1259.17
"2026-04-01T18:39:00.000Z";"2026-04-01T18:42:00.000Z";1262.78
"2026-04-01T18:42:00.000Z";"2026-04-01T18:45:00.000Z";1259.45
"2026-04-01T18:45:00.000Z";"2026-04-01T18:48:00.000Z";1256.44
"2026-04-01T18:48:00.000Z";"2026-04-01T18:51:00.000Z";1257.06
"2026-04-01T18:51:00.000Z";"2026-04-01T18:54:00.000Z";1261.33
"2026-04-01T18:54:00.000Z";"2026-04-01T18:57:00.000Z";1266.28
"2026-04-01T18:57:00.000Z";"2026-04-01T19:00:00.000Z";1261.9
"2026-04-01T19:00:00.000Z";"2026-04-01T19:03:00.000Z";1249
"2026-04-01T19:03:00.000Z";"2026-04-01T19:06:00.000Z";1254.83
"2026-04-01T19:06:00.000Z";"2026-04-01T19:09:00.000Z";1262.78
"2026-04-01T19:09:00.000Z";"2026-04-01T19:12:00.000Z";1259.01
"2026-04-01T19:12:00.000Z";"2026-04-01T19:15:00.000Z";1249.4
"2026-04-01T19:15:00.000Z";"2026-04-01T19:18:00.000Z";1248.28
"2026-04-01T19:18:00.000Z";"2026-04-01T19:21:00.000Z";1253.99
"2026-04-01T19:21:00.000Z";"2026-04-01T19:24:00.000Z";1255.72
"2026-04-01T19:24:00.000Z";"2026-04-01T19:27:00.000Z";1252.83
"2026-04-01T19:27:00.000Z";"2026-04-01T19:30:00.000Z";1255.56
"2026-04-01T19:30:00.000Z";"2026-04-01T19:33:00.000Z";1258.04
"2026-04-01T19:33:00.000Z";"2026-04-01T19:36:00.000Z";1270.61
"2026-04-01T19:36:00.000Z";"2026-04-01T19:39:00.000Z";1268.67
"2026-04-01T19:39:00.000Z";"2026-04-01T19:42:00.000Z";1263.66
"2026-04-01T19:42:00.000Z";"2026-04-01T19:45:00.000Z";1269.44
"2026-04-01T19:45:00.000Z";"2026-04-01T19:48:00.000Z";1261.9
"2026-04-01T19:48:00.000Z";"2026-04-01T19:51:00.000Z";1257.32
"2026-04-01T19:51:00.000Z";"2026-04-01T19:54:00.000Z";1256.34
"2026-04-01T19:54:00.000Z";"2026-04-01T19:57:00.000Z";1235.39
"2026-04-01T19:57:00.000Z";"2026-04-01T20:00:00.000Z";1223
"2026-04-01T20:00:00.000Z";"2026-04-01T20:03:00.000Z";1208.5
"2026-04-01T20:03:00.000Z";"2026-04-01T20:06:00.000Z";1222.38
"2026-04-01T20:06:00.000Z";"2026-04-01T20:09:00.000Z";1216.34
"2026-04-01T20:09:00.000Z";"2026-04-01T20:12:00.000Z";1209.67
"2026-04-01T20:12:00.000Z";"2026-04-01T20:15:00.000Z";1204.11
"2026-04-01T20:15:00.000Z";"2026-04-01T20:18:00.000Z";1208.44
"2026-04-01T20:18:00.000Z";"2026-04-01T20:21:00.000Z";1207.39
"2026-04-01T20:21:00.000Z";"2026-04-01T20:24:00.000Z";1207.67
"2026-04-01T20:24:00.000Z";"2026-04-01T20:27:00.000Z";1206.72
"2026-04-01T20:27:00.000Z";"2026-04-01T20:30:00.000Z";1207.78
"2026-04-01T20:30:00.000Z";"2026-04-01T20:33:00.000Z";1215.55
"2026-04-01T20:33:00.000Z";"2026-04-01T20:36:00.000Z";1218.28
"2026-04-01T20:36:00.000Z";"2026-04-01T20:39:00.000Z";1220.06
"2026-04-01T20:39:00.000Z";"2026-04-01T20:42:00.000Z";1212.89
"2026-04-01T20:42:00.000Z";"2026-04-01T20:45:00.000Z";1207.95
"2026-04-01T20:45:00.000Z";"2026-04-01T20:48:00.000Z";1195.56
"2026-04-01T20:48:00.000Z";"2026-04-01T20:51:00.000Z";1193.89
"2026-04-01T20:51:00.000Z";"2026-04-01T20:54:00.000Z";1201.22
"2026-04-01T20:54:00.000Z";"2026-04-01T20:57:00.000Z";1199.39
"2026-04-01T20:57:00.000Z";"2026-04-01T21:00:00.000Z";1192.11
"2026-04-01T21:00:00.000Z";"2026-04-01T21:03:00.000Z";1191.83
"2026-04-01T21:03:00.000Z";"2026-04-01T21:06:00.000Z";1204.11
"2026-04-01T21:06:00.000Z";"2026-04-01T21:09:00.000Z";1210.78
"2026-04-01T21:09:00.000Z";"2026-04-01T21:12:00.000Z";1218.61
"2026-04-01T21:12:00.000Z";"2026-04-01T21:15:00.000Z";1213.89
"2026-04-01T21:15:00.000Z";"2026-04-01T21:18:00.000Z";1196.29
"2026-04-01T21:18:00.000Z";"2026-04-01T21:21:00.000Z";1187.72
"2026-04-01T21:21:00.000Z";"2026-04-01T21:24:00.000Z";1186.33
"2026-04-01T21:24:00.000Z";"2026-04-01T21:27:00.000Z";1181.56
"2026-04-01T21:27:00.000Z";"2026-04-01T21:30:00.000Z";1174.67
"2026-04-01T21:30:00.000Z";"2026-04-01T21:33:00.000Z";1172.33
"2026-04-01T21:33:00.000Z";"2026-04-01T21:36:00.000Z";1180.28
"2026-04-01T21:36:00.000Z";"2026-04-01T21:39:00.000Z";1182.61
"2026-04-01T21:39:00.000Z";"2026-04-01T21:42:00.000Z";1184.22
"2026-04-01T21:42:00.000Z";"2026-04-01T21:45:00.000Z";1183.84
"2026-04-01T21:45:00.000Z";"2026-04-01T21:48:00.000Z";1182.78
"2026-04-01T21:48:00.000Z";"2026-04-01T21:51:00.000Z";1199.61
"2026-04-01T21:51:00.000Z";"2026-04-01T21:54:00.000Z";1205.06
"2026-04-01T21:54:00.000Z";"2026-04-01T21:57:00.000Z";1202.06
"2026-04-01T21:57:00.000Z";"2026-04-01T22:00:00.000Z";1196.67
"2026-04-01T22:00:00.000Z";"2026-04-01T22:03:00.000Z";1174.18
"2026-04-01T22:03:00.000Z";"2026-04-01T22:06:00.000Z";1120.03
"2026-04-01T22:06:00.000Z";"2026-04-01T22:09:00.000Z";1091.89
"2026-04-01T22:09:00.000Z";"2026-04-01T22:12:00.000Z";1099.83
"2026-04-01T22:12:00.000Z";"2026-04-01T22:15:00.000Z";1109.49
"2026-04-01T22:15:00.000Z";"2026-04-01T22:18:00.000Z";1110.39
"2026-04-01T22:18:00.000Z";"2026-04-01T22:21:00.000Z";1114.78
"2026-04-01T22:21:00.000Z";"2026-04-01T22:24:00.000Z";1111.22
"2026-04-01T22:24:00.000Z";"2026-04-01T22:27:00.000Z";1108.78
"2026-04-01T22:27:00.000Z";"2026-04-01T22:30:00.000Z";1106.17
"2026-04-01T22:30:00.000Z";"2026-04-01T22:33:00.000Z";1101.67
"2026-04-01T22:33:00.000Z";"2026-04-01T22:36:00.000Z";1090.34
"2026-04-01T22:36:00.000Z";"2026-04-01T22:39:00.000Z";1082
"2026-04-01T22:39:00.000Z";"2026-04-01T22:42:00.000Z";1084.05
"2026-04-01T22:42:00.000Z";"2026-04-01T22:45:00.000Z";1084.89
"2026-04-01T22:45:00.000Z";"2026-04-01T22:48:00.000Z";1083.44
"2026-04-01T22:48:00.000Z";"2026-04-01T22:51:00.000Z";1093.77
"2026-04-01T22:51:00.000Z";"2026-04-01T22:54:00.000Z";1098.44
"2026-04-01T22:54:00.000Z";"2026-04-01T22:57:00.000Z";1093.28
"2026-04-01T22:57:00.000Z";"2026-04-01T23:00:00.000Z";1087
"2026-04-01T23:00:00.000Z";"2026-04-01T23:03:00.000Z";1083.11
"2026-04-01T23:03:00.000Z";"2026-04-01T23:06:00.000Z";1072.29
"2026-04-01T23:06:00.000Z";"2026-04-01T23:09:00.000Z";1071.61
"2026-04-01T23:09:00.000Z";"2026-04-01T23:12:00.000Z";1066.33
"2026-04-01T23:12:00.000Z";"2026-04-01T23:15:00.000Z";1071.77
"2026-04-01T23:15:00.000Z";"2026-04-01T23:18:00.000Z";1079.16
"2026-04-01T23:18:00.000Z";"2026-04-01T23:21:00.000Z";1091.33
"2026-04-01T23:21:00.000Z";"2026-04-01T23:24:00.000Z";1103.49
"2026-04-01T23:24:00.000Z";"2026-04-01T23:27:00.000Z";1107.22
"2026-04-01T23:27:00.000Z";"2026-04-01T23:30:00.000Z";1108.22
"2026-04-01T23:30:00.000Z";"2026-04-01T23:33:00.000Z";1111.73
"2026-04-01T23:33:00.000Z";"2026-04-01T23:36:00.000Z";1102.23
"2026-04-01T23:36:00.000Z";"2026-04-01T23:39:00.000Z";1091.06
"2026-04-01T23:39:00.000Z";"2026-04-01T23:42:00.000Z";1082.34
"2026-04-01T23:42:00.000Z";"2026-04-01T23:45:00.000Z";1077.17
"2026-04-01T23:45:00.000Z";"2026-04-01T23:48:00.000Z";1073.17
"2026-04-01T23:48:00.000Z";"2026-04-01T23:51:00.000Z";1072.11
"2026-04-01T23:51:00.000Z";"2026-04-01T23:54:00.000Z";1074.5
"2026-04-01T23:54:00.000Z";"2026-04-01T23:57:00.000Z";1058.29
"2026-04-01T23:57:00.000Z";"2026-04-02T00:00:00.000Z";1036.63
"2026-04-02T00:00:00.000Z";"2026-04-02T00:03:00.000Z";1033.61
"2026-04-02T00:03:00.000Z";"2026-04-02T00:06:00.000Z";1021.84
"2026-04-02T00:06:00.000Z";"2026-04-02T00:09:00.000Z";1018.39
"2026-04-02T00:12:00.000Z";"2026-04-02T00:15:00.000Z";1023.88
"2026-04-02T00:15:00.000Z";"2026-04-02T00:18:00.000Z";1024.73
"2026-04-02T00:18:00.000Z";"2026-04-02T00:21:00.000Z";1023.6
"2026-04-02T00:21:00.000Z";"2026-04-02T00:24:00.000Z";1037
"2026-04-02T00:24:00.000Z";"2026-04-02T00:27:00.000Z";1038
"2026-04-02T00:27:00.000Z";"2026-04-02T00:30:00.000Z";1039
"2026-04-02T00:30:00.000Z";"2026-04-02T00:33:00.000Z";1045.27
"2026-04-02T00:33:00.000Z";"2026-04-02T00:36:00.000Z";1051.61
"2026-04-02T00:36:00.000Z";"2026-04-02T00:39:00.000Z";1051.11
"2026-04-02T00:39:00.000Z";"2026-04-02T00:42:00.000Z";1040.23
"2026-04-02T00:42:00.000Z";"2026-04-02T00:45:00.000Z";1009.01
"2026-04-02T00:45:00.000Z";"2026-04-02T00:48:00.000Z";1004.05
"2026-04-02T00:48:00.000Z";"2026-04-02T00:51:00.000Z";1002.39
"2026-04-02T00:51:00.000Z";"2026-04-02T00:54:00.000Z";1007.28
"2026-04-02T00:54:00.000Z";"2026-04-02T00:57:00.000Z";1021.99
"2026-04-02T00:57:00.000Z";"2026-04-02T01:00:00.000Z";995.005
"2026-04-02T01:00:00.000Z";"2026-04-02T01:03:00.000Z";996.144
"2026-04-02T01:03:00.000Z";"2026-04-02T01:06:00.000Z";1015.17
"2026-04-02T01:06:00.000Z";"2026-04-02T01:09:00.000Z";1019
"2026-04-02T01:09:00.000Z";"2026-04-02T01:12:00.000Z";1018.78
"2026-04-02T01:12:00.000Z";"2026-04-02T01:15:00.000Z";1017.89
"2026-04-02T01:15:00.000Z";"2026-04-02T01:18:00.000Z";1021.78
"2026-04-02T01:18:00.000Z";"2026-04-02T01:21:00.000Z";1022
"2026-04-02T01:21:00.000Z";"2026-04-02T01:24:00.000Z";1027.56
"2026-04-02T01:24:00.000Z";"2026-04-02T01:27:00.000Z";1031.28
"2026-04-02T01:27:00.000Z";"2026-04-02T01:30:00.000Z";1035.5
"2026-04-02T01:30:00.000Z";"2026-04-02T01:33:00.000Z";1039.38
"2026-04-02T01:33:00.000Z";"2026-04-02T01:36:00.000Z";1044.28
"2026-04-02T01:36:00.000Z";"2026-04-02T01:39:00.000Z";1047.94
"2026-04-02T01:39:00.000Z";"2026-04-02T01:42:00.000Z";1048.45
"2026-04-02T01:42:00.000Z";"2026-04-02T01:45:00.000Z";1042.5
"2026-04-02T01:45:00.000Z";"2026-04-02T01:48:00.000Z";1036.67
"2026-04-02T01:48:00.000Z";"2026-04-02T01:51:00.000Z";1070.15
"2026-04-02T01:51:00.000Z";"2026-04-02T01:54:00.000Z";1096.89
"2026-04-02T01:54:00.000Z";"2026-04-02T01:57:00.000Z";1109.83
"2026-04-02T01:57:00.000Z";"2026-04-02T02:00:00.000Z";1125.44
"2026-04-02T02:00:00.000Z";"2026-04-02T02:03:00.000Z";1141.1
"2026-04-02T02:03:00.000Z";"2026-04-02T02:06:00.000Z";1155.99
"2026-04-02T02:06:00.000Z";"2026-04-02T02:09:00.000Z";1157.55
"2026-04-02T02:09:00.000Z";"2026-04-02T02:12:00.000Z";1165
"2026-04-02T02:12:00.000Z";"2026-04-02T02:15:00.000Z";1166.11
"2026-04-02T02:15:00.000Z";"2026-04-02T02:18:00.000Z";1166.22
"2026-04-02T02:18:00.000Z";"2026-04-02T02:21:00.000Z";1171.94
"2026-04-02T02:21:00.000Z";"2026-04-02T02:24:00.000Z";1190.22
"2026-04-02T02:24:00.000Z";"2026-04-02T02:27:00.000Z";1189.95
"2026-04-02T02:27:00.000Z";"2026-04-02T02:30:00.000Z";1189.39
"2026-04-02T02:30:00.000Z";"2026-04-02T02:33:00.000Z";1190.95
"2026-04-02T02:33:00.000Z";"2026-04-02T02:36:00.000Z";1209.04
"2026-04-02T02:36:00.000Z";"2026-04-02T02:39:00.000Z";1235.33
"2026-04-02T02:39:00.000Z";"2026-04-02T02:42:00.000Z";1240.11
"2026-04-02T02:42:00.000Z";"2026-04-02T02:45:00.000Z";1242.84
"2026-04-02T02:45:00.000Z";"2026-04-02T02:48:00.000Z";1243.22
"2026-04-02T02:48:00.000Z";"2026-04-02T02:51:00.000Z";1245.72
"2026-04-02T02:51:00.000Z";"2026-04-02T02:54:00.000Z";1244.5
"2026-04-02T02:54:00.000Z";"2026-04-02T02:57:00.000Z";1247.89
"2026-04-02T02:57:00.000Z";"2026-04-02T03:00:00.000Z";1261.71
"2026-04-02T03:00:00.000Z";"2026-04-02T03:03:00.000Z";1294.6
"2026-04-02T03:03:00.000Z";"2026-04-02T03:06:00.000Z";1319.82
"2026-04-02T03:06:00.000Z";"2026-04-02T03:09:00.000Z";1344.89
"2026-04-02T03:09:00.000Z";"2026-04-02T03:12:00.000Z";1348.83
"2026-04-02T03:12:00.000Z";"2026-04-02T03:15:00.000Z";1352.39
"2026-04-02T03:15:00.000Z";"2026-04-02T03:18:00.000Z";1410.04
"2026-04-02T03:18:00.000Z";"2026-04-02T03:21:00.000Z";1493.09
"2026-04-02T03:21:00.000Z";"2026-04-02T03:24:00.000Z";1522.77
"2026-04-02T03:24:00.000Z";"2026-04-02T03:27:00.000Z";1537.21
"2026-04-02T03:27:00.000Z";"2026-04-02T03:30:00.000Z";1550.16
"2026-04-02T03:30:00.000Z";"2026-04-02T03:33:00.000Z";1555.5
"2026-04-02T03:33:00.000Z";"2026-04-02T03:36:00.000Z";1552.78
"2026-04-02T03:36:00.000Z";"2026-04-02T03:39:00.000Z";1555.33
"2026-04-02T03:39:00.000Z";"2026-04-02T03:42:00.000Z";1556.89
"2026-04-02T03:42:00.000Z";"2026-04-02T03:45:00.000Z";1538.1
"2026-04-02T03:45:00.000Z";"2026-04-02T03:48:00.000Z";1490.31
"2026-04-02T03:48:00.000Z";"2026-04-02T03:51:00.000Z";1438.01
"2026-04-02T03:51:00.000Z";"2026-04-02T03:54:00.000Z";1440.5
"2026-04-02T03:54:00.000Z";"2026-04-02T03:57:00.000Z";1447.11
"2026-04-02T03:57:00.000Z";"2026-04-02T04:00:00.000Z";1463.16
"2026-04-02T04:00:00.000Z";"2026-04-02T04:03:00.000Z";1467.61
"2026-04-02T04:03:00.000Z";"2026-04-02T04:06:00.000Z";1475
"2026-04-02T04:06:00.000Z";"2026-04-02T04:09:00.000Z";1483.99
"2026-04-02T04:09:00.000Z";"2026-04-02T04:12:00.000Z";1509.66
"2026-04-02T04:12:00.000Z";"2026-04-02T04:15:00.000Z";1520.22
"2026-04-02T04:15:00.000Z";"2026-04-02T04:18:00.000Z";1530.49
"2026-04-02T04:18:00.000Z";"2026-04-02T04:21:00.000Z";1542.66
"2026-04-02T04:21:00.000Z";"2026-04-02T04:24:00.000Z";1550.77
"2026-04-02T04:24:00.000Z";"2026-04-02T04:27:00.000Z";1588.71
"2026-04-02T04:27:00.000Z";"2026-04-02T04:30:00.000Z";1595.94
"2026-04-02T04:30:00.000Z";"2026-04-02T04:33:00.000Z";1588.83
"2026-04-02T04:33:00.000Z";"2026-04-02T04:36:00.000Z";1578.11
"2026-04-02T04:36:00.000Z";"2026-04-02T04:39:00.000Z";1577.67
"2026-04-02T04:39:00.000Z";"2026-04-02T04:42:00.000Z";1582.89
"2026-04-02T04:42:00.000Z";"2026-04-02T04:45:00.000Z";1586.33
"2026-04-02T04:45:00.000Z";"2026-04-02T04:48:00.000Z";1585.5
"2026-04-02T04:48:00.000Z";"2026-04-02T04:51:00.000Z";1592.61
"2026-04-02T04:51:00.000Z";"2026-04-02T04:54:00.000Z";1607.55
"2026-04-02T04:54:00.000Z";"2026-04-02T04:57:00.000Z";1664.69
"2026-04-02T04:57:00.000Z";"2026-04-02T05:00:00.000Z";1711.77
"2026-04-02T05:00:00.000Z";"2026-04-02T05:03:00.000Z";1713.45
"2026-04-02T05:03:00.000Z";"2026-04-02T05:06:00.000Z";1719.22
"2026-04-02T05:06:00.000Z";"2026-04-02T05:09:00.000Z";1725.11
"2026-04-02T05:09:00.000Z";"2026-04-02T05:12:00.000Z";1770.42
"2026-04-02T05:12:00.000Z";"2026-04-02T05:15:00.000Z";1818.38
"2026-04-02T05:15:00.000Z";"2026-04-02T05:18:00.000Z";1827.99
"2026-04-02T05:18:00.000Z";"2026-04-02T05:21:00.000Z";1846.43
"2026-04-02T05:21:00.000Z";"2026-04-02T05:24:00.000Z";1854.94
"2026-04-02T05:24:00.000Z";"2026-04-02T05:27:00.000Z";1861.05
"2026-04-02T05:27:00.000Z";"2026-04-02T05:30:00.000Z";1858.34
"2026-04-02T05:30:00.000Z";"2026-04-02T05:33:00.000Z";1861.16
"2026-04-02T05:33:00.000Z";"2026-04-02T05:36:00.000Z";1866
"2026-04-02T05:36:00.000Z";"2026-04-02T05:39:00.000Z";1866.83
"2026-04-02T05:39:00.000Z";"2026-04-02T05:42:00.000Z";1872.56
"2026-04-02T05:42:00.000Z";"2026-04-02T05:45:00.000Z";1877.05
"2026-04-02T05:45:00.000Z";"2026-04-02T05:48:00.000Z";1879
"2026-04-02T05:48:00.000Z";"2026-04-02T05:51:00.000Z";1877.67
"2026-04-02T05:51:00.000Z";"2026-04-02T05:54:00.000Z";1872.17
"2026-04-02T05:54:00.000Z";"2026-04-02T05:57:00.000Z";1878.44
"2026-04-02T05:57:00.000Z";"2026-04-02T06:00:00.000Z";1871.84
"2026-04-02T06:00:00.000Z";"2026-04-02T06:03:00.000Z";1863.5
"2026-04-02T06:03:00.000Z";"2026-04-02T06:06:00.000Z";1866.28
"2026-04-02T06:06:00.000Z";"2026-04-02T06:09:00.000Z";1861.61
"2026-04-02T06:09:00.000Z";"2026-04-02T06:12:00.000Z";1851.73
"2026-04-02T06:12:00.000Z";"2026-04-02T06:15:00.000Z";1847.28
"2026-04-02T06:15:00.000Z";"2026-04-02T06:18:00.000Z";1848.66
"2026-04-02T06:18:00.000Z";"2026-04-02T06:21:00.000Z";1857.99
"2026-04-02T06:21:00.000Z";"2026-04-02T06:24:00.000Z";1862.39
"2026-04-02T06:24:00.000Z";"2026-04-02T06:27:00.000Z";1861.39
"2026-04-02T06:27:00.000Z";"2026-04-02T06:30:00.000Z";1857.83
"2026-04-02T06:30:00.000Z";"2026-04-02T06:33:00.000Z";1856.67
"2026-04-02T06:33:00.000Z";"2026-04-02T06:36:00.000Z";1855.22
"2026-04-02T06:36:00.000Z";"2026-04-02T06:39:00.000Z";1853.5
"2026-04-02T06:39:00.000Z";"2026-04-02T06:42:00.000Z";1857.33
"2026-04-02T06:42:00.000Z";"2026-04-02T06:45:00.000Z";1850.01
"2026-04-02T06:45:00.000Z";"2026-04-02T06:48:00.000Z";1833.56
"2026-04-02T06:48:00.000Z";"2026-04-02T06:51:00.000Z";1823.28
"2026-04-02T06:51:00.000Z";"2026-04-02T06:54:00.000Z";1818.44
"2026-04-02T06:54:00.000Z";"2026-04-02T06:57:00.000Z";1818.28
"2026-04-02T06:57:00.000Z";"2026-04-02T07:00:00.000Z";1819.88
"2026-04-02T07:00:00.000Z";"2026-04-02T07:03:00.000Z";1820.45
"2026-04-02T07:03:00.000Z";"2026-04-02T07:06:00.000Z";1770.52
"2026-04-02T07:06:00.000Z";"2026-04-02T07:09:00.000Z";1746.39
"2026-04-02T07:09:00.000Z";"2026-04-02T07:12:00.000Z";1724.01
"2026-04-02T07:12:00.000Z";"2026-04-02T07:15:00.000Z";1704.28
"2026-04-02T07:15:00.000Z";"2026-04-02T07:18:00.000Z";1680.96
"2026-04-02T07:18:00.000Z";"2026-04-02T07:21:00.000Z";1674.83
"2026-04-02T07:21:00.000Z";"2026-04-02T07:24:00.000Z";1671
"2026-04-02T07:24:00.000Z";"2026-04-02T07:27:00.000Z";1674.45
"2026-04-02T07:27:00.000Z";"2026-04-02T07:30:00.000Z";1652.62
"2026-04-02T07:30:00.000Z";"2026-04-02T07:33:00.000Z";1615.07
"2026-04-02T07:33:00.000Z";"2026-04-02T07:36:00.000Z";1588.69
"2026-04-02T07:36:00.000Z";"2026-04-02T07:39:00.000Z";1528.68
"2026-04-02T07:39:00.000Z";"2026-04-02T07:42:00.000Z";1519.06
"2026-04-02T07:42:00.000Z";"2026-04-02T07:45:00.000Z";1516.56
"2026-04-02T07:45:00.000Z";"2026-04-02T07:48:00.000Z";1520.83
"2026-04-02T07:48:00.000Z";"2026-04-02T07:51:00.000Z";1515.07
"2026-04-02T07:51:00.000Z";"2026-04-02T07:54:00.000Z";1493.33
"2026-04-02T07:54:00.000Z";"2026-04-02T07:57:00.000Z";1496
"2026-04-02T07:57:00.000Z";"2026-04-02T08:00:00.000Z";1486.11
"2026-04-02T08:00:00.000Z";"2026-04-02T08:03:00.000Z";1472.44
"2026-04-02T08:03:00.000Z";"2026-04-02T08:06:00.000Z";1483.05
