"startTime";"endTime";"Wind power production - real-time data"
"2026-04-01T14:21:00.000Z";"2026-04-01T14:24:00.000Z";6051.36
"2026-04-01T14:27:00.000Z";"2026-04-01T14:30:00.000Z";6042.82
"2026-04-01T14:30:00.000Z";"2026-04-01T14:33:00.000Z";6115.61
"2026-04-01T14:33:00.000Z";"2026-04-01T14:36:00.000Z";6217.61
"2026-04-01T14:36:00.000Z";"2026-04-01T14:39:00.000Z";6343.08
"2026-04-01T14:39:00.000Z";"2026-04-01T14:42:00.000Z";6326.14
"2026-04-01T14:42:00.000Z";"2026-04-01T14:45:00.000Z";6339.01
"2026-04-01T14:45:00.000Z";"2026-04-01T14:48:00.000Z";6377.29
"2026-04-01T14:48:00.000Z";"2026-04-01T14:51:00.000Z";6412.82
"2026-04-01T14:51:00.000Z";"2026-04-01T14:54:00.000Z";6446.5
"2026-04-01T14:54:00.000Z";"2026-04-01T14:57:00.000Z";6469
"2026-04-01T14:57:00.000Z";"2026-04-01T15:00:00.000Z";6466.35
"2026-04-01T15:00:00.000Z";"2026-04-01T15:03:00.000Z";6375.36
"2026-04-01T15:03:00.000Z";"2026-04-01T15:06:00.000Z";6299.15
"2026-04-01T15:06:00.000Z";"2026-04-01T15:09:00.000Z";6325.18
"2026-04-01T15:09:00.000Z";"2026-04-01T15:12:00.000Z";6317.15
"2026-04-01T15:12:00.000Z";"2026-04-01T15:15:00.000Z";6320.86
"2026-04-01T15:15:00.000Z";"2026-04-01T15:18:00.000Z";6295.35
"2026-04-01T15:18:00.000Z";"2026-04-01T15:21:00.000Z";6356.61
"2026-04-01T15:21:00.000Z";"2026-04-01T15:24:00.000Z";6345.23
"2026-04-01T15:24:00.000Z";"2026-04-01T15:27:00.000Z";6344.17
"2026-04-01T15:27:00.000Z";"2026-04-01T15:30:00.000Z";6370
"2026-04-01T15:30:00.000Z";"2026-04-01T15:33:00.000Z";6465.49
"2026-04-01T15:33:00.000Z";"2026-04-01T15:36:00.000Z";6577.88
"2026-04-01T15:36:00.000Z";"2026-04-01T15:39:00.000Z";6592.83
"2026-04-01T15:39:00.000Z";"2026-04-01T15:42:00.000Z";6606
"2026-04-01T15:42:00.000Z";"2026-04-01T15:45:00.000Z";6626.31
"2026-04-01T15:45:00.000Z";"2026-04-01T15:48:00.000Z";6655.61
"2026-04-01T15:48:00.000Z";"2026-04-01T15:51:00.000Z";6705.03
"2026-04-01T15:51:00.000Z";"2026-04-01T15:54:00.000Z";6725.33
"2026-04-01T15:54:00.000Z";"2026-04-01T15:57:00.000Z";6742.43
"2026-04-01T15:57:00.000Z";"2026-04-01T16:00:00.000Z";6739.97
"2026-04-01T16:00:00.000Z";"2026-04-01T16:03:00.000Z";6711.13
"2026-04-01T16:03:00.000Z";"2026-04-01T16:06:00.000Z";6650.49
"2026-04-01T16:06:00.000Z";"2026-04-01T16:09:00.000Z";6673.03
"2026-04-01T16:09:00.000Z";"2026-04-01T16:12:00.000Z";6633.94
"2026-04-01T16:12:00.000Z";"2026-04-01T16:15:00.000Z";6658.21
"2026-04-01T16:15:00.000Z";"2026-04-01T16:18:00.000Z";6697.62
"2026-04-01T16:18:00.000Z";"2026-04-01T16:21:00.000Z";6721.85
"2026-04-01T16:21:00.000Z";"2026-04-01T16:24:00.000Z";6693.8
"2026-04-01T16:24:00.000Z";"2026-04-01T16:27:00.000Z";6718.32
"2026-04-01T16:27:00.000Z";"2026-04-01T16:30:00.000Z";6712.56
"2026-04-01T16:30:00.000Z";"2026-04-01T16:33:00.000Z";6777.7
"2026-04-01T16:33:00.000Z";"2026-04-01T16:36:00.000Z";6831.49
"2026-04-01T16:36:00.000Z";"2026-04-01T16:39:00.000Z";6858.51
"2026-04-01T16:39:00.000Z";"2026-04-01T16:42:00.000Z";6896.96
"2026-04-01T16:42:00.000Z";"2026-04-01T16:45:00.000Z";6898.39
"2026-04-01T16:45:00.000Z";"2026-04-01T16:48:00.000Z";6967.61
"2026-04-01T16:48:00.000Z";"2026-04-01T16:51:00.000Z";7101.79
"2026-04-01T16:51:00.000Z";"2026-04-01T16:54:00.000Z";7116.99
"2026-04-01T16:54:00.000Z";"2026-04-01T16:57:00.000Z";7114.35
"2026-04-01T16:57:00.000Z";"2026-04-01T17:00:00.000Z";7124.15
"2026-04-01T17:00:00.000Z";"2026-04-01T17:03:00.000Z";7093.91
"2026-04-01T17:03:00.000Z";"2026-04-01T17:06:00.000Z";7040.74
"2026-04-01T17:06:00.000Z";"2026-04-01T17:09:00.000Z";7078.16
"2026-04-01T17:09:00.000Z";"2026-04-01T17:12:00.000Z";7094.02
"2026-04-01T17:12:00.000Z";"2026-04-01T17:15:00.000Z";7103.48
"2026-04-01T17:15:00.000Z";"2026-04-01T17:18:00.000Z";7137.47
"2026-04-01T17:18:00.000Z";"2026-04-01T17:21:00.000Z";7183.79
"2026-04-01T17:21:00.000Z";"2026-04-01T17:24:00.000Z";7183.51
"2026-04-01T17:24:00.000Z";"2026-04-01T17:27:00.000Z";7186.17
"2026-04-01T17:27:00.000Z";"2026-04-01T17:30:00.000Z";7170.62
"2026-04-01T17:30:00.000Z";"2026-04-01T17:33:00.000Z";7183.62
"2026-04-01T17:33:00.000Z";"2026-04-01T17:36:00.000Z";7180.96
"2026-04-01T17:36:00.000Z";"2026-04-01T17:39:00.000Z";7206.01
"2026-04-01T17:39:00.000Z";"2026-04-01T17:42:00.000Z";7233.48
"2026-04-01T17:42:00.000Z";"2026-04-01T17:45:00.000Z";7250.15
"2026-04-01T17:45:00.000Z";"2026-04-01T17:48:00.000Z";7227.33
"2026-04-01T17:48:00.000Z";"2026-04-01T17:51:00.000Z";7187.87
"2026-04-01T17:51:00.000Z";"2026-04-01T17:54:00.000Z";7186
"2026-04-01T17:54:00.000Z";"2026-04-01T17:57:00.000Z";7185.84
"2026-04-01T17:57:00.000Z";"2026-04-01T18:00:00.000Z";7184.69
"2026-04-01T18:00:00.000Z";"2026-04-01T18:03:00.000Z";7195.43
"2026-04-01T18:03:00.000Z";"2026-04-01T18:06:00.000Z";7178.01
"2026-04-01T18:06:00.000Z";"2026-04-01T18:09:00.000Z";7165.5
"2026-04-01T18:09:00.000Z";"2026-04-01T18:12:00.000Z";7160.85
"2026-04-01T18:12:00.000Z";"2026-04-01T18:15:00.000Z";7128.51
"2026-04-01T18:15:00.000Z";"2026-04-01T18:18:00.000Z";7129.01
"2026-04-01T18:18:00.000Z";"2026-04-01T18:21:00.000Z";7132.45
"2026-04-01T18:21:00.000Z";"2026-04-01T18:24:00.000Z";7138.05
"2026-04-01T18:24:00.000Z";"2026-04-01T18:27:00.000Z";7117.17
"2026-04-01T18:27:00.000Z";"2026-04-01T18:30:00.000Z";7102.71
"2026-04-01T18:30:00.000Z";"2026-04-01T18:33:00.000Z";7068.69
"2026-04-01T18:33:00.000Z";"2026-04-01T18:36:00.000Z";7073.5
"2026-04-01T18:36:00.000Z";"2026-04-01T18:39:00.000Z";7045.13
"2026-04-01T18:39:00.000Z";"2026-04-01T18:42:00.000Z";7033.53
"2026-04-01T18:42:00.000Z";"2026-04-01T18:45:00.000Z";7004.51
"2026-04-01T18:45:00.000Z";"2026-04-01T18:48:00.000Z";6969.66
"2026-04-01T18:48:00.000Z";"2026-04-01T18:51:00.000Z";6939.53
"2026-04-01T18:51:00.000Z";"2026-04-01T18:54:00.000Z";6930.88
"2026-04-01T18:54:00.000Z";"2026-04-01T18:57:00.000Z";6926.41
"2026-04-01T18:57:00.000Z";"2026-04-01T19:00:00.000Z";6921.18
"2026-04-01T19:00:00.000Z";"2026-04-01T19:03:00.000Z";6908.37
"2026-04-01T19:03:00.000Z";"2026-04-01T19:06:00.000Z";6906.29
"2026-04-01T19:06:00.000Z";"2026-04-01T19:09:00.000Z";6890.42
"2026-04-01T19:09:00.000Z";"2026-04-01T19:12:00.000Z";6934.67
"2026-04-01T19:12:00.000Z";"2026-04-01T19:15:00.000Z";6932.01
"2026-04-01T19:15:00.000Z";"2026-04-01T19:18:00.000Z";6929.96
"2026-04-01T19:18:00.000Z";"2026-04-01T19:21:00.000Z";6893.52
"2026-04-01T19:21:00.000Z";"2026-04-01T19:24:00.000Z";6866.87
"2026-04-01T19:24:00.000Z";"2026-04-01T19:27:00.000Z";6879.67
"2026-04-01T19:27:00.000Z";"2026-04-01T19:30:00.000Z";6853.7
"2026-04-01T19:30:00.000Z";"2026-04-01T19:33:00.000Z";6788.31
"2026-04-01T19:33:00.000Z";"2026-04-01T19:36:00.000Z";6726.21
"2026-04-01T19:36:00.000Z";"2026-04-01T19:39:00.000Z";6683.06
"2026-04-01T19:39:00.000Z";"2026-04-01T19:42:00.000Z";6636.54
"2026-04-01T19:42:00.000Z";"2026-04-01T19:45:00.000Z";6565.86
"2026-04-01T19:45:00.000Z";"2026-04-01T19:48:00.000Z";6557.31
"2026-04-01T19:48:00.000Z";"2026-04-01T19:51:00.000Z";6561.7
"2026-04-01T19:51:00.000Z";"2026-04-01T19:54:00.000Z";6562.21
"2026-04-01T19:54:00.000Z";"2026-04-01T19:57:00.000Z";6552.29
"2026-04-01T19:57:00.000Z";"2026-04-01T20:00:00.000Z";6579.98
"2026-04-01T20:00:00.000Z";"2026-04-01T20:03:00.000Z";6601.12
"2026-04-01T20:03:00.000Z";"2026-04-01T20:06:00.000Z";6613.16
"2026-04-01T20:06:00.000Z";"2026-04-01T20:09:00.000Z";6591.85
"2026-04-01T20:09:00.000Z";"2026-04-01T20:12:00.000Z";6615.99
"2026-04-01T20:12:00.000Z";"2026-04-01T20:15:00.000Z";6592.69
"2026-04-01T20:15:00.000Z";"2026-04-01T20:18:00.000Z";6559.48
"2026-04-01T20:18:00.000Z";"2026-04-01T20:21:00.000Z";6524.7
"2026-04-01T20:21:00.000Z";"2026-04-01T20:24:00.000Z";6515.34
"2026-04-01T20:24:00.000Z";"2026-04-01T20:27:00.000Z";6462.27
"2026-04-01T20:27:00.000Z";"2026-04-01T20:30:00.000Z";6435.93
"2026-04-01T20:30:00.000Z";"2026-04-01T20:33:00.000Z";6432.83
"2026-04-01T20:33:00.000Z";"2026-04-01T20:36:00.000Z";6342.43
"2026-04-01T20:36:00.000Z";"2026-04-01T20:39:00.000Z";6277.04
"2026-04-01T20:39:00.000Z";"2026-04-01T20:42:00.000Z";6247.19
"2026-04-01T20:42:00.000Z";"2026-04-01T20:45:00.000Z";6174.2
"2026-04-01T20:45:00.000Z";"2026-04-01T20:48:00.000Z";6147.15
"2026-04-01T20:48:00.000Z";"2026-04-01T20:51:00.000Z";6121.33
"2026-04-01T20:51:00.000Z";"2026-04-01T20:54:00.000Z";6099.81
"2026-04-01T20:54:00.000Z";"2026-04-01T20:57:00.000Z";6068.05
"2026-04-01T20:57:00.000Z";"2026-04-01T21:00:00.000Z";6057.84
"2026-04-01T21:00:00.000Z";"2026-04-01T21:03:00.000Z";5933.17
"2026-04-01T21:03:00.000Z";"2026-04-01T21:06:00.000Z";5666.49
"2026-04-01T21:06:00.000Z";"2026-04-01T21:09:00.000Z";5614.72
"2026-04-01T21:09:00.000Z";"2026-04-01T21:12:00.000Z";5587.16
"2026-04-01T21:12:00.000Z";"2026-04-01T21:15:00.000Z";5558.17
"2026-04-01T21:15:00.000Z";"2026-04-01T21:18:00.000Z";5509.36
"2026-04-01T21:18:00.000Z";"2026-04-01T21:21:00.000Z";5492.62
"2026-04-01T21:21:00.000Z";"2026-04-01T21:24:00.000Z";5465.23
"2026-04-01T21:24:00.000Z";"2026-04-01T21:27:00.000Z";5452.38
"2026-04-01T21:27:00.000Z";"2026-04-01T21:30:00.000Z";5456.84
"2026-04-01T21:30:00.000Z";"2026-04-01T21:33:00.000Z";5448.17
"2026-04-01T21:33:00.000Z";"2026-04-01T21:36:00.000Z";5381.22
"2026-04-01T21:36:00.000Z";"2026-04-01T21:39:00.000Z";5347.84
"2026-04-01T21:39:00.000Z";"2026-04-01T21:42:00.000Z";5279.36
"2026-04-01T21:42:00.000Z";"2026-04-01T21:45:00.000Z";5199.2
"2026-04-01T21:45:00.000Z";"2026-04-01T21:48:00.000Z";5123.23
"2026-04-01T21:48:00.000Z";"2026-04-01T21:51:00.000Z";5059.7
"2026-04-01T21:51:00.000Z";"2026-04-01T21:54:00.000Z";5021.06
"2026-04-01T21:54:00.000Z";"2026-04-01T21:57:00.000Z";4970.18
"2026-04-01T21:57:00.000Z";"2026-04-01T22:00:00.000Z";4960.35
"2026-04-01T22:00:00.000Z";"2026-04-01T22:03:00.000Z";5022.91
"2026-04-01T22:03:00.000Z";"2026-04-01T22:06:00.000Z";5074.99
"2026-04-01T22:06:00.000Z";"2026-04-01T22:09:00.000Z";5029.39
"2026-04-01T22:09:00.000Z";"2026-04-01T22:12:00.000Z";5026.49
"2026-04-01T22:12:00.000Z";"2026-04-01T22:15:00.000Z";4995.88
"2026-04-01T22:15:00.000Z";"2026-04-01T22:18:00.000Z";4882.08
"2026-04-01T22:18:00.000Z";"2026-04-01T22:21:00.000Z";4807.02
"2026-04-01T22:21:00.000Z";"2026-04-01T22:24:00.000Z";4765.02
"2026-04-01T22:24:00.000Z";"2026-04-01T22:27:00.000Z";4739.52
"2026-04-01T22:27:00.000Z";"2026-04-01T22:30:00.000Z";4726.34
"2026-04-01T22:30:00.000Z";"2026-04-01T22:33:00.000Z";4751.15
"2026-04-01T22:33:00.000Z";"2026-04-01T22:36:00.000Z";4807.34
"2026-04-01T22:36:00.000Z";"2026-04-01T22:39:00.000Z";4757.86
"2026-04-01T22:39:00.000Z";"2026-04-01T22:42:00.000Z";4732.85
"2026-04-01T22:42:00.000Z";"2026-04-01T22:45:00.000Z";4727.85
"2026-04-01T22:45:00.000Z";"2026-04-01T22:48:00.000Z";4741.83
"2026-04-01T22:48:00.000Z";"2026-04-01T22:51:00.000Z";4742.65
"2026-04-01T22:51:00.000Z";"2026-04-01T22:54:00.000Z";4711.85
"2026-04-01T22:54:00.000Z";"2026-04-01T22:57:00.000Z";4699.82
"2026-04-01T22:57:00.000Z";"2026-04-01T23:00:00.000Z";4654.89
"2026-04-01T23:00:00.000Z";"2026-04-01T23:03:00.000Z";4479.47
"2026-04-01T23:03:00.000Z";"2026-04-01T23:06:00.000Z";4316.75
"2026-04-01T23:06:00.000Z";"2026-04-01T23:09:00.000Z";4232.17
"2026-04-01T23:09:00.000Z";"2026-04-01T23:12:00.000Z";4191.83
"2026-04-01T23:12:00.000Z";"2026-04-01T23:15:00.000Z";4202.49
"2026-04-01T23:15:00.000Z";"2026-04-01T23:18:00.000Z";4265.94
"2026-04-01T23:18:00.000Z";"2026-04-01T23:21:00.000Z";4304.32
"2026-04-01T23:21:00.000Z";"2026-04-01T23:24:00.000Z";4264.39
"2026-04-01T23:24:00.000Z";"2026-04-01T23:27:00.000Z";4210.69
"2026-04-01T23:27:00.000Z";"2026-04-01T23:30:00.000Z";4181.86
"2026-04-01T23:30:00.000Z";"2026-04-01T23:33:00.000Z";4201.78
"2026-04-01T23:33:00.000Z";"2026-04-01T23:36:00.000Z";4171.01
"2026-04-01T23:36:00.000Z";"2026-04-01T23:39:00.000Z";4167.95
"2026-04-01T23:39:00.000Z";"2026-04-01T23:42:00.000Z";4175.85
"2026-04-01T23:42:00.000Z";"2026-04-01T23:45:00.000Z";4186.19
"2026-04-01T23:45:00.000Z";"2026-04-01T23:48:00.000Z";4203.81
"2026-04-01T23:48:00.000Z";"2026-04-01T23:51:00.000Z";4214.01
"2026-04-01T23:51:00.000Z";"2026-04-01T23:54:00.000Z";4212.15
"2026-04-01T23:54:00.000Z";"2026-04-01T23:57:00.000Z";4172.85
"2026-04-01T23:57:00.000Z";"2026-04-02T00:00:00.000Z";4129.52
"2026-04-02T00:00:00.000Z";"2026-04-02T00:03:00.000Z";3973.23
"2026-04-02T00:03:00.000Z";"2026-04-02T00:06:00.000Z";3946.12
"2026-04-02T00:06:00.000Z";"2026-04-02T00:09:00.000Z";3913.92
"2026-04-02T00:09:00.000Z";"2026-04-02T00:12:00.000Z";3905.29
"2026-04-02T00:12:00.000Z";"2026-04-02T00:15:00.000Z";3911.17
"2026-04-02T00:15:00.000Z";"2026-04-02T00:18:00.000Z";3917.64
"2026-04-02T00:18:00.000Z";"2026-04-02T00:21:00.000Z";4014.38
"2026-04-02T00:21:00.000Z";"2026-04-02T00:24:00.000Z";4034.72
"2026-04-02T00:24:00.000Z";"2026-04-02T00:27:00.000Z";4023.33
"2026-04-02T00:27:00.000Z";"2026-04-02T00:30:00.000Z";4012.67
"2026-04-02T00:30:00.000Z";"2026-04-02T00:33:00.000Z";3928.41
"2026-04-02T00:33:00.000Z";"2026-04-02T00:36:00.000Z";3864.7
"2026-04-02T00:36:00.000Z";"2026-04-02T00:39:00.000Z";3841.69
"2026-04-02T00:39:00.000Z";"2026-04-02T00:42:00.000Z";3800.71
"2026-04-02T00:42:00.000Z";"2026-04-02T00:45:00.000Z";3772.02
"2026-04-02T00:45:00.000Z";"2026-04-02T00:48:00.000Z";3735.36
"2026-04-02T00:48:00.000Z";"2026-04-02T00:51:00.000Z";3673.41
"2026-04-02T00:51:00.000Z";"2026-04-02T00:54:00.000Z";3627.54
"2026-04-02T00:54:00.000Z";"2026-04-02T00:57:00.000Z";3585.2
"2026-04-02T00:57:00.000Z";"2026-04-02T01:00:00.000Z";3548.54
"2026-04-02T01:00:00.000Z";"2026-04-02T01:03:00.000Z";3517.36
"2026-04-02T01:03:00.000Z";"2026-04-02T01:06:00.000Z";3480.22
"2026-04-02T01:06:00.000Z";"2026-04-02T01:09:00.000Z";3444.84
"2026-04-02T01:09:00.000Z";"2026-04-02T01:12:00.000Z";3429.08
"2026-04-02T01:12:00.000Z";"2026-04-02T01:15:00.000Z";3386.71
"2026-04-02T01:15:00.000Z";"2026-04-02T01:18:00.000Z";3366.33
"2026-04-02T01:18:00.000Z";"2026-04-02T01:21:00.000Z";3371.18
"2026-04-02T01:21:00.000Z";"2026-04-02T01:24:00.000Z";3343.88
"2026-04-02T01:24:00.000Z";"2026-04-02T01:27:00.000Z";3310.35
"2026-04-02T01:27:00.000Z";"2026-04-02T01:30:00.000Z";3280.16
"2026-04-02T01:30:00.000Z";"2026-04-02T01:33:00.000Z";3264.34
"2026-04-02T01:33:00.000Z";"2026-04-02T01:36:00.000Z";3262.98
"2026-04-02T01:36:00.000Z";"2026-04-02T01:39:00.000Z";3270.63
"2026-04-02T01:39:00.000Z";"2026-04-02T01:42:00.000Z";3296.63
"2026-04-02T01:42:00.000Z";"2026-04-02T01:45:00.000Z";3345.88
"2026-04-02T01:45:00.000Z";"2026-04-02T01:48:00.000Z";3354.03
"2026-04-02T01:48:00.000Z";"2026-04-02T01:51:00.000Z";3318.38
"2026-04-02T01:51:00.000Z";"2026-04-02T01:54:00.000Z";3261.36
"2026-04-02T01:54:00.000Z";"2026-04-02T01:57:00.000Z";3249.17
"2026-04-02T01:57:00.000Z";"2026-04-02T02:00:00.000Z";3271.51
"2026-04-02T02:00:00.000Z";"2026-04-02T02:03:00.000Z";3273.18
"2026-04-02T02:03:00.000Z";"2026-04-02T02:06:00.000Z";3260.06
"2026-04-02T02:06:00.000Z";"2026-04-02T02:09:00.000Z";3241.44
"2026-04-02T02:09:00.000Z";"2026-04-02T02:12:00.000Z";3216.73
"2026-04-02T02:12:00.000Z";"2026-04-02T02:15:00.000Z";3216.35
"2026-04-02T02:15:00.000Z";"2026-04-02T02:18:00.000Z";3185.51
"2026-04-02T02:18:00.000Z";"2026-04-02T02:21:00.000Z";3182.19
"2026-04-02T02:21:00.000Z";"2026-04-02T02:24:00.000Z";3164.86
"2026-04-02T02:24:00.000Z";"2026-04-02T02:27:00.000Z";3140.35
"2026-04-02T02:27:00.000Z";"2026-04-02T02:30:00.000Z";3109.85
"2026-04-02T02:30:00.000Z";"2026-04-02T02:33:00.000Z";3098.36
"2026-04-02T02:33:00.000Z";"2026-04-02T02:36:00.000Z";3092.33
"2026-04-02T02:36:00.000Z";"2026-04-02T02:39:00.000Z";3064.21
"2026-04-02T02:39:00.000Z";"2026-04-02T02:42:00.000Z";3047.18
"2026-04-02T02:42:00.000Z";"2026-04-02T02:45:00.000Z";3028.5
"2026-04-02T02:45:00.000Z";"2026-04-02T02:48:00.000Z";2998.03
"2026-04-02T02:48:00.000Z";"2026-04-02T02:51:00.000Z";2954.7
"2026-04-02T02:51:00.000Z";"2026-04-02T02:54:00.000Z";2890.55
"2026-04-02T02:54:00.000Z";"2026-04-02T02:57:00.000Z";2853.18
"2026-04-02T02:57:00.000Z";"2026-04-02T03:00:00.000Z";2903.15
"2026-04-02T03:00:00.000Z";"2026-04-02T03:03:00.000Z";2872.88
"2026-04-02T03:03:00.000Z";"2026-04-02T03:06:00.000Z";2814.42
"2026-04-02T03:06:00.000Z";"2026-04-02T03:09:00.000Z";2772.38
"2026-04-02T03:09:00.000Z";"2026-04-02T03:12:00.000Z";2750.49
"2026-04-02T03:12:00.000Z";"2026-04-02T03:15:00.000Z";2717.52
"2026-04-02T03:15:00.000Z";"2026-04-02T03:18:00.000Z";2728.69
"2026-04-02T03:18:00.000Z";"2026-04-02T03:21:00.000Z";2726.31
"2026-04-02T03:21:00.000Z";"2026-04-02T03:24:00.000Z";2716.35
"2026-04-02T03:24:00.000Z";"2026-04-02T03:27:00.000Z";2685.02
"2026-04-02T03:27:00.000Z";"2026-04-02T03:30:00.000Z";2653.52
"2026-04-02T03:30:00.000Z";"2026-04-02T03:33:00.000Z";2628.86
"2026-04-02T03:33:00.000Z";"2026-04-02T03:36:00.000Z";2612.65
"2026-04-02T03:36:00.000Z";"2026-04-02T03:39:00.000Z";2591.34
"2026-04-02T03:39:00.000Z";"2026-04-02T03:42:00.000Z";2566.02
"2026-04-02T03:42:00.000Z";"2026-04-02T03:45:00.000Z";2535.18
"2026-04-02T03:45:00.000Z";"2026-04-02T03:48:00.000Z";2503.54
"2026-04-02T03:48:00.000Z";"2026-04-02T03:51:00.000Z";2468.36
"2026-04-02T03:51:00.000Z";"2026-04-02T03:54:00.000Z";2444.67
"2026-04-02T03:54:00.000Z";"2026-04-02T03:57:00.000Z";2428.19
"2026-04-02T03:57:00.000Z";"2026-04-02T04:00:00.000Z";2399.55
"2026-04-02T04:00:00.000Z";"2026-04-02T04:03:00.000Z";2356.37
"2026-04-02T04:03:00.000Z";"2026-04-02T04:06:00.000Z";2313.86
"2026-04-02T04:06:00.000Z";"2026-04-02T04:09:00.000Z";2285.03
"2026-04-02T04:09:00.000Z";"2026-04-02T04:12:00.000Z";2241.03
"2026-04-02T04:12:00.000Z";"2026-04-02T04:15:00.000Z";2200.21
"2026-04-02T04:15:00.000Z";"2026-04-02T04:18:00.000Z";2146.54
"2026-04-02T04:18:00.000Z";"2026-04-02T04:21:00.000Z";2090.21
"2026-04-02T04:21:00.000Z";"2026-04-02T04:24:00.000Z";2056.03
"2026-04-02T04:24:00.000Z";"2026-04-02T04:27:00.000Z";2026.68
"2026-04-02T04:27:00.000Z";"2026-04-02T04:30:00.000Z";1983.86
"2026-04-02T04:30:00.000Z";"2026-04-02T04:33:00.000Z";1941.35
"2026-04-02T04:33:00.000Z";"2026-04-02T04:36:00.000Z";1911.71
"2026-04-02T04:36:00.000Z";"2026-04-02T04:39:00.000Z";1876.87
"2026-04-02T04:39:00.000Z";"2026-04-02T04:42:00.000Z";1843.74
"2026-04-02T04:42:00.000Z";"2026-04-02T04:45:00.000Z";1809.52
"2026-04-02T04:45:00.000Z";"2026-04-02T04:48:00.000Z";1779.69
"2026-04-02T04:48:00.000Z";"2026-04-02T04:51:00.000Z";1749.35
"2026-04-02T04:51:00.000Z";"2026-04-02T04:54:00.000Z";1707.88
"2026-04-02T04:54:00.000Z";"2026-04-02T04:57:00.000Z";1668.19
"2026-04-02T04:57:00.000Z";"2026-04-02T05:00:00.000Z";1632.86
"2026-04-02T05:00:00.000Z";"2026-04-02T05:03:00.000Z";1589.2
"2026-04-02T05:03:00.000Z";"2026-04-02T05:06:00.000Z";1520.51
"2026-04-02T05:06:00.000Z";"2026-04-02T05:09:00.000Z";1491.02
"2026-04-02T05:09:00.000Z";"2026-04-02T05:12:00.000Z";1439.55
"2026-04-02T05:12:00.000Z";"2026-04-02T05:15:00.000Z";1426.66
"2026-04-02T05:15:00.000Z";"2026-04-02T05:18:00.000Z";1418.34
"2026-04-02T05:18:00.000Z";"2026-04-02T05:21:00.000Z";1397.36
"2026-04-02T05:21:00.000Z";"2026-04-02T05:24:00.000Z";1375.01
"2026-04-02T05:24:00.000Z";"2026-04-02T05:27:00.000Z";1375.5
"2026-04-02T05:27:00.000Z";"2026-04-02T05:30:00.000Z";1354.68
"2026-04-02T05:30:00.000Z";"2026-04-02T05:33:00.000Z";1341.17
"2026-04-02T05:33:00.000Z";"2026-04-02T05:36:00.000Z";1297.37
"2026-04-02T05:36:00.000Z";"2026-04-02T05:39:00.000Z";1251.27
"2026-04-02T05:39:00.000Z";"2026-04-02T05:42:00.000Z";1208.56
"2026-04-02T05:42:00.000Z";"2026-04-02T05:45:00.000Z";1173.5
"2026-04-02T05:45:00.000Z";"2026-04-02T05:48:00.000Z";1133.19
"2026-04-02T05:48:00.000Z";"2026-04-02T05:51:00.000Z";1102.03
"2026-04-02T05:51:00.000Z";"2026-04-02T05:54:00.000Z";1073.51
"2026-04-02T05:54:00.000Z";"2026-04-02T05:57:00.000Z";1067.67
"2026-04-02T05:57:00.000Z";"2026-04-02T06:00:00.000Z";1038.03
"2026-04-02T06:00:00.000Z";"2026-04-02T06:03:00.000Z";1009.19
"2026-04-02T06:03:00.000Z";"2026-04-02T06:06:00.000Z";990.556
"2026-04-02T06:06:00.000Z";"2026-04-02T06:09:00.000Z";974.834
"2026-04-02T06:09:00.000Z";"2026-04-02T06:12:00.000Z";964.658
"2026-04-02T06:12:00.000Z";"2026-04-02T06:15:00.000Z";944.53
"2026-04-02T06:15:00.000Z";"2026-04-02T06:18:00.000Z";907.523
"2026-04-02T06:18:00.000Z";"2026-04-02T06:21:00.000Z";876.022
"2026-04-02T06:21:00.000Z";"2026-04-02T06:24:00.000Z";854.678
"2026-04-02T06:24:00.000Z";"2026-04-02T06:27:00.000Z";830.838
"2026-04-02T06:27:00.000Z";"2026-04-02T06:30:00.000Z";802.707
"2026-04-02T06:30:00.000Z";"2026-04-02T06:33:00.000Z";788.503
"2026-04-02T06:33:00.000Z";"2026-04-02T06:36:00.000Z";763.343
"2026-04-02T06:36:00.000Z";"2026-04-02T06:39:00.000Z";746.35
"2026-04-02T06:39:00.000Z";"2026-04-02T06:42:00.000Z";723.349
"2026-04-02T06:42:00.000Z";"2026-04-02T06:45:00.000Z";712.165
"2026-04-02T06:45:00.000Z";"2026-04-02T06:48:00.000Z";679.838
"2026-04-02T06:48:00.000Z";"2026-04-02T06:51:00.000Z";673.169
"2026-04-02T06:51:00.000Z";"2026-04-02T06:54:00.000Z";666.843
"2026-04-02T06:54:00.000Z";"2026-04-02T06:57:00.000Z";659.338
"2026-04-02T06:57:00.000Z";"2026-04-02T07:00:00.000Z";646.33
"2026-04-02T07:00:00.000Z";"2026-04-02T07:03:00.000Z";652.5
"2026-04-02T07:03:00.000Z";"2026-04-02T07:06:00.000Z";637.172
"2026-04-02T07:06:00.000Z";"2026-04-02T07:09:00.000Z";631.848
"2026-04-02T07:09:00.000Z";"2026-04-02T07:12:00.000Z";614.677
"2026-04-02T07:12:00.000Z";"2026-04-02T07:15:00.000Z";607.673
"2026-04-02T07:15:00.000Z";"2026-04-02T07:18:00.000Z";595.519
"2026-04-02T07:18:00.000Z";"2026-04-02T07:21:00.000Z";597.496
"2026-04-02T07:21:00.000Z";"2026-04-02T07:24:00.000Z";607.983
"2026-04-02T07:24:00.000Z";"2026-04-02T07:27:00.000Z";603.855
